,Momentum Punch,Benchmark,100% BOVA11,60% BOVA11 / 40% CDI,Pesos iguais entre ETFs,ESG estática (ISUS11/GOVE11/REVE11),40% BOVA11 / 40% IVVB11 / 20% CDI
2022-03-11,0.9759824702127861,1.0456052870759545,1.0545383319751136,1.0456052870759545,0.9692560850341295,0.9418150067470438,0.9600057391688617
2022-03-14,0.958989271400358,1.0361036449111793,1.0382845761995616,1.0361036449111793,0.9565348286792009,0.9301723199502359,0.9558920446081439
2022-03-15,0.9528457566952155,1.0295868425054673,1.027122337677027,1.0295868425054673,0.9610575657155094,0.9393697582548931,0.9612377382214312
2022-03-16,0.9679408476417464,1.0429435302134005,1.049055148056052,1.0429435302134005,0.9764506251552617,0.9527443545117139,0.9740883709631614
2022-03-17,0.9844822972885982,1.0529966945453713,1.0656027098582206,1.0529966945453713,0.9920090354249836,0.9679758064293192,0.9796782380290585
2022-03-18,1.0024662075235464,1.0642111273178894,1.0842064656300374,1.0642111273178894,1.0066500693245617,0.981391129675762,0.989674454171108
2022-03-21,1.0153508043317385,1.0713748002396744,1.0960541021424544,1.0713748002396744,1.0107022993511268,0.9830838229817097,0.9889867321805279
2022-03-22,1.0225832337016767,1.078223618483169,1.1074121366466219,1.078223618483169,1.0208259348813353,0.9928173647090991,0.9953034581899831
2022-03-23,1.0231625219979426,1.0772682737760042,1.1054538780191794,1.0772682737760042,1.0162969802811255,0.9875296469589709,0.9834475831615085
2022-03-24,1.0388999784263624,1.0879908651631751,1.1234700964405406,1.0879908651631751,1.031579458003437,1.0019647224408077,0.9927807986656964
2022-03-25,1.0394390639224,1.0882381212170533,1.1235680317827463,1.0882381212170533,1.0283683888975188,0.9977770942771764,0.989474550853525
2022-03-28,1.0395366138444597,1.087062895009111,1.12121810648926,1.087062895009111,1.032326659868317,1.0035934029926608,0.9935241603696789
2022-03-29,1.0483169431004675,1.0943159893544634,1.1333594743255155,1.0943159893544634,1.0443433636866977,1.0155471717236992,1.0018335613913938
2022-03-30,1.0481076319817098,1.0953583272017735,1.1348282056474865,1.0953583272017735,1.040813041015238,1.0105311801744221,1.0022906509996337
2022-03-31,1.0452679509570664,1.0938487889569126,1.1318907430035445,1.0938487889569126,1.0334956844519598,1.001930471899694,0.9931575807823102
2022-04-01,1.0589295016628915,1.1031240211979088,1.1475570361314196,1.1031240211979088,1.0410181977137283,1.007031638716368,0.9925728305141689
2022-04-04,1.0571224822773482,1.1010580967342947,1.1436405188765342,1.1010580967342947,1.0378925934005976,1.004145862089141,0.9894049692893416
2022-04-05,1.0358918205915226,1.088298212990504,1.12121810648926,1.088298212990504,1.0203421984263648,0.9880686811690186,0.9810807592009309
2022-04-06,1.030031638108597,1.0848391010281775,1.11495158923811,1.0848391010281775,1.0120366189366599,0.9791856307164396,0.9806757940625208
2022-04-07,1.0365250202755727,1.089487527453958,1.1225889024690252,1.089487527453958,1.0198677809228005,0.9870524680495631,0.9859903046203894
2022-04-08,1.0305291866107371,1.0858580545022738,1.1160286538940367,1.0858580545022738,1.0133889078410656,0.9806146543294186,0.98043716681151
2022-04-11,1.0177266199403114,1.077988387446684,1.102222684051399,1.077988387446684,0.9968091675807188,0.9632668845500721,0.967302792653081
2022-04-12,1.0111431473477803,1.0735804133962266,1.0943895001360724,1.0735804133962266,0.9920171393662408,0.9593744018723257,0.9618996083686088
2022-04-13,1.0175008596440829,1.078090611886783,1.1017330820431492,1.078090611886783,0.9972906528417196,0.9640285161524743,0.9695357334927347
2022-04-14,1.0106007770386658,1.073277806936691,1.0932145748407183,1.073277806936691,0.9946945231874904,0.9631670555403651,0.9628700629860697
2022-04-18,1.0075521720767775,1.072369701192516,1.091354176852703,1.072369701192516,0.9871637881804557,0.9539906931096981,0.9594085355530465
2022-04-19,1.0019615197576712,1.0694400714862327,1.0860667889152746,1.0694400714862327,0.99174322224029,0.9614320493566517,0.963883033467286
2022-04-20,0.9947003876712942,1.0645943185872124,1.0775482817128434,1.0645943185872124,0.9850149837016267,0.9552488966711303,0.958142667481976
2022-04-22,0.9651585422934145,1.0456265671939802,1.0452364914405945,1.0456265671939802,0.9669932753371964,0.9414942383526386,0.9441846036050854
2022-04-25,0.9631968794971537,1.0458682889703097,1.0453344267828002,1.0458682889703097,0.9642708346923279,0.9379306313374256,0.9518392042738902
2022-04-26,0.9411008765970661,1.0314741428008205,1.0210516164075105,1.0314741428008205,0.952621404105657,0.9300849652323131,0.9412949693282161
2022-04-27,0.94812925780115,1.039013786913266,1.0331929842437662,1.039013786913266,0.9587462666098536,0.9343716918731519,0.9451922125204538
2022-04-28,0.9503236094222705,1.0412042995846524,1.0365221135537523,1.0412042995846524,0.9620690993298596,0.937685928714191,0.9548208108819218
2022-04-29,0.9408568709972549,1.0268690172789026,1.0124351738628738,1.0268690172789026,0.9471198161655388,0.9255221147371405,0.9330236904052426
2022-05-02,0.917394314747979,1.0229968101428475,1.0057769899456799,1.0229968101428475,0.935782790366643,0.9127796491771547,0.9408096758078658
2022-05-03,0.9164162637646234,1.023175789572763,1.0057769899456799,1.023175789572763,0.9349031574063627,0.9116356357399128,0.9352520271235961
2022-05-04,0.9316537114285423,1.0332757566904816,1.0220307457212319,1.0332757566904816,0.9529624890906998,0.9302046747266758,0.9483912711737426
2022-05-05,0.906568009912145,1.0163654092806937,0.9938314180910574,1.0163654092806937,0.9246974444346033,0.9019731870669536,0.9330872386550964
2022-05-06,0.9048733006099035,1.014935461136206,0.9911877614737321,1.014935461136206,0.9253633079895628,0.9036389564230657,0.9340651747058956
2022-05-09,0.8743997872128076,1.0058031716406641,0.9760109956513288,1.0058031716406641,0.9029093819191698,0.8790153247672616,0.9216661383836555
2022-05-10,0.8718550709917854,1.0033295256645895,0.9717027370276212,1.0033295256645895,0.9074202578570301,0.8861640302366659,0.9193066815849291
2022-05-11,0.874387399701071,1.012011791870019,0.9854107715280537,1.012011791870019,0.9061416113148104,0.8803319976526656,0.920076759899076
2022-05-12,0.8848397660391417,1.0206500280299164,0.999118806028486,1.0206500280299164,0.9147431850029069,0.887392002881913,0.9234080006302336
2022-05-13,0.8989208390144824,1.0283448869340308,1.0113581092069475,1.0283448869340308,0.9301917721775229,0.9037506810119327,0.9307490146777935
2022-05-16,0.904155319222885,1.0351699962376817,1.0222266164056433,1.0351699962376817,0.9338112591925238,0.9052021132567513,0.9343186338008472
2022-05-17,0.9096515260839994,1.0383403898291843,1.0271223376770278,1.0383403898291843,0.9414891713966753,0.913680605892073,0.9360621474657024
2022-05-18,0.8875324543533145,1.0225607519791433,1.0007833333320901,1.0225607519791433,0.9191868810600442,0.8926325234893173,0.9132840681740985
2022-05-19,0.8941574449097489,1.027976504233363,1.0093019152372993,1.027976504233363,0.916428410971842,0.8865281453369172,0.9113587256808245
2022-05-20,0.9071866785206686,1.0376249548686622,1.024772412383541,1.0376249548686622,0.9224497769308572,0.88976514457597,0.9133871587632986
2022-05-23,0.9237640477103897,1.0503131264166408,1.0453344267828006,1.0503131264166408,0.939016084981931,0.9051198762334773,0.9222035857469679
2022-05-24,0.9248121443508609,1.0498033996739133,1.044159426784668,1.0498033996739133,0.9360139075254074,0.9016005990573549,0.9223335250450864
2022-05-25,0.9234024795747977,1.0501200919456959,1.0443552974690793,1.0501200919456959,0.9382135883319963,0.9043692999043819,0.9229292571972223
2022-05-26,0.9351570393348383,1.0583525655410462,1.057671590600689,1.0583525655410462,0.949333976896382,0.9148178320957668,0.930445988043037
2022-05-27,0.9360720242295174,1.0578473078868356,1.056496665305335,1.0578473078868356,0.9582458137479268,0.9266070008029217,0.9375904633524869
2022-05-30,0.9261362583340604,1.0522826154629197,1.046901018744199,1.0522826154629197,0.9485411422378928,0.9168999771124329,0.9349499959492271
2022-05-31,0.9304870301042734,1.0540169485302635,1.0494468147220968,1.0540169485302635,0.9502675442234203,0.9183818391134597,0.9326814005963925
2022-06-01,0.9304588466757208,1.055927415729217,1.052286342023833,1.055927415729217,0.9521670976970518,0.9200012924748521,0.9368227449208174
2022-06-02,0.9404219214795523,1.0617864888325408,1.061686117900558,1.0617864888325408,0.967564217645951,0.9370978946148607,0.9456305275803156
2022-06-03,0.928572746660701,1.056405657692441,1.0523842773660386,1.056405657692441,0.9492322340559284,0.9161616496547741,0.9355082390865073
2022-06-06,0.9181740376524461,1.0503542568177182,1.0420052974728145,1.0503542568177182,0.9444946078049521,0.913076723729888,0.9343388774972167
2022-06-07,0.9111816640096443,1.0489539924283244,1.039361640855489,1.0489539924283244,0.9461374288181201,0.9159664734474563,0.9425314458248942
2022-06-08,0.8999732350919911,1.0399622663679626,1.0241848750330858,1.0399622663679626,0.9362952541786261,0.9077203604769414,0.9352473387452925
2022-06-09,0.8940674118795403,1.0346708133243894,1.0151767658224051,1.0346708133243894,0.9267416048142005,0.898032172419538,0.9271342238140605
2022-06-10,0.8743859387488241,1.0237294008369144,0.9969646767166325,1.0237294008369144,0.9108890264033063,0.8829203737593126,0.9116377335994711
2022-06-13,0.8500250730443419,1.0076350476615457,0.9705278117322674,1.0076350476615457,0.8871779912560304,0.8600806205311231,0.8973407275429675
2022-06-14,0.8484244757685929,1.0031899854916595,0.963086294482985,1.0031899854916595,0.8814620124404445,0.8548903168018759,0.8942461309234313
2022-06-15,0.8514453466220122,1.0096215738897962,0.973073533007387,1.0096215738897962,0.8849076730028382,0.8563909573617476,0.896761017386107
2022-06-17,0.8441395401816946,0.9904968160510397,0.942034678075476,0.9904968160510397,0.8674696782263257,0.8429952128592891,0.882832669786166
2022-06-20,0.8441810623483917,0.9911852787526128,0.9428180114075643,0.9911852787526128,0.8668484278213939,0.8419565897199883,0.8891693560570337
2022-06-21,0.8474463455945989,0.9920590890884414,0.9438950760634912,0.9920590890884414,0.8710056633724538,0.8470197880353303,0.8921913149339782
2022-06-22,0.8453960035717938,0.9899690451673184,0.9402722154296665,0.9899690451673184,0.8679419786959722,0.8441310439145381,0.8926724462760176
2022-06-23,0.8446112879312345,0.9816892938737202,0.9268579869558511,0.9816892938737202,0.8628948397091131,0.8416003572188179,0.8945213737949388
2022-06-24,0.8536669568088152,0.9869219890815577,0.934789031510605,0.9869219890815577,0.8790274718276191,0.8601792053874113,0.9105759602908139
2022-06-27,0.8547907857978272,0.9987762648804079,0.9531969165980108,0.9987762648804079,0.8869769180613082,0.8649049734633376,0.9149303092785215
2022-06-28,0.8540281544262713,0.9971254652224003,0.9502595286568468,0.9971254652224003,0.8836377498657647,0.8614519757397452,0.9086570745075853
2022-06-29,0.8473487380783946,0.9908481915918853,0.9399784841058282,0.9908481915918853,0.8670757030886159,0.8430304242029398,0.8998687418570336
2022-06-30,0.8497298835357722,0.9848497432855204,0.9301870415630592,0.9848497432855204,0.8669461945151898,0.8457897236944687,0.8948835926268971
2022-07-01,0.8548455404487512,0.9889615678032774,0.9363556234720033,0.9889615678032774,0.8767214856494422,0.8566357452542953,0.9143590870201779
2022-07-04,0.8545624018915738,0.9864874310833318,0.9321453001905018,0.9864874310833318,0.8724454055238836,0.8523488796905853,0.906343270570699
2022-07-05,0.8552462271959296,0.9841940233844116,0.9282287829356164,0.9841940233844116,0.8727664477957031,0.8539608236601524,0.9106154680191921
2022-07-06,0.8577634787110374,0.9882490677143455,0.9342994295023554,0.9882490677143455,0.8796456610866266,0.8610738276220169,0.9157564941297751
2022-07-07,0.8590574608328672,1.0006225417196666,0.953490647921849,1.0006225417196666,0.8891093704924967,0.8675299958805475,0.9239965688740401
2022-07-08,0.8585813917629679,0.9977361791437752,0.9485949266504645,0.9977361791437752,0.8867361578787827,0.8659272967392161,0.9167720280680376
2022-07-11,0.8548262035999048,0.9850791651421167,0.9282287829356164,0.9850791651421167,0.8702458333454,0.8506532596525548,0.9119198447017138
2022-07-12,0.8558597188833414,0.9858958447428063,0.9292079122493379,0.9858958447428063,0.8739602932246032,0.8551952705462214,0.9137599316915543
2022-07-13,0.854530061196993,0.9836582540290053,0.9253892556338803,0.9836582540290053,0.8677173264796584,0.8482215391636555,0.9081606650535665
2022-07-14,0.8522203107658418,0.9716114173429397,0.9061980372143861,0.9716114173429397,0.8601150563990947,0.8441765461125184,0.9015386757006226
2022-07-15,0.8542498983747671,0.9763371928992417,0.9132478130948463,0.9763371928992417,0.8626961871810183,0.8453651873280958,0.9093844875238818
2022-07-18,0.8554820273205567,0.9771568093736926,0.9142270171113458,0.9771568093736926,0.86543569752909,0.8486423482404492,0.9093073694980448
2022-07-19,0.8745476728768149,0.985699849881764,0.9272495789191171,0.985699849881764,0.8812403233760063,0.8652768243675907,0.9231731738399275
2022-07-20,0.8824953557935672,0.9874544915868897,0.9296974395548092,0.9874544915868897,0.8874784002139041,0.8726821721369853,0.9293694855286768
2022-07-21,0.8978545618106858,0.9901441239357235,0.9336140315124724,0.9901441239357235,0.8968392676605043,0.8837297734651921,0.9356980746146458
2022-07-22,0.8966058720400577,0.9907744779237722,0.9342994295023551,0.9907744779237722,0.8957998005930183,0.8821478177552079,0.9340539384208434
2022-07-25,0.8795694424285462,0.9992547012549616,0.9473220660129047,0.9992547012549616,0.8916543745508249,0.8726062425071063,0.9313908606098078
2022-07-26,0.8855705417165983,0.9957325554939402,0.9414472154277989,0.9957325554939402,0.8940466713073163,0.8775316629443032,0.9239918569908117
2022-07-27,0.8987825177467929,1.006366749254816,0.9578968418877619,1.006366749254816,0.9061261894072958,0.8882292236984317,0.9323842955288318
2022-07-28,0.9111853572852308,1.0144027377348142,0.9703319410478563,1.0144027377348142,0.9172690143554323,0.8989493141968101,0.9359488245946695
2022-07-29,0.9122846703529004,1.015830077266616,0.9722902743780768,1.015830077266616,0.9191020129441839,0.9007397447020911,0.9427979397681274
2022-08-01,0.9151806852539238,1.0114872166236681,0.9650445531104277,1.0114872166236681,0.9185206444597869,0.9022175768609622,0.9391955224022022
2022-08-02,0.9268911649647328,1.0176584903374364,0.9745422643293581,1.0176584903374364,0.9284380064005352,0.9122462299607843,0.9478826697427367
2022-08-03,0.9369725640117035,1.0219683963996078,0.9811025129043468,1.0219683963996078,0.9377512846887265,0.9224004069133803,0.9562072488003017
2022-08-04,0.9435007208019807,1.0361286733845791,1.003427064652194,1.0361286733845791,0.9525518627917007,0.934815195626978,0.9604759957741992
2022-08-05,0.936038372440265,1.0379163766750013,1.0059727859273135,1.0379163766750013,0.9501753353795939,0.9309149437919373,0.9571842999707992
2022-08-08,0.9302114785199606,1.0506137790495107,1.0261432083633069,1.0506137790495107,0.9550611099107008,0.9310754403681281,0.9603802111164041
2022-08-09,0.9303391839166932,1.0523309543921313,1.028591068998999,1.0523309543921313,0.9546223435971859,0.9297647520670593,0.9620228638108025
2022-08-10,0.953020525519879,1.0616204952513235,1.0433760934525802,1.0616204952513235,0.9744061458587486,0.9510014530127399,0.9714904970280338
2022-08-11,0.947947714163823,1.057771400503336,1.0367179095353858,1.057771400503336,0.9674637360071783,0.9439901455767875,0.9755614487625505
2022-08-12,0.9545711826442098,1.0745302144593492,1.0637423118702065,1.0745302144593492,0.9831943403269637,0.9562529744227848,0.9850972569605955
2022-08-15,0.9762081726395658,1.0767068852212967,1.0669735058379872,1.0767068852212967,0.9985103161551394,0.9751464645205147,0.9907919287038661
2022-08-16,0.9797508851279689,1.0816091080294525,1.0747087544111082,1.0816091080294525,1.0019021419965604,0.9772065701354999,0.9973671398599164
2022-08-17,0.9838315558099915,1.0831887086285523,1.076960744362389,1.0831887086285523,1.0073694551008137,0.9836340782347553,0.9972545161496771
2022-08-18,0.9889531239162325,1.083113345663156,1.0764712170569175,1.083113345663156,1.0066672237968846,0.9828688662577835,0.9987368753123815
2022-08-19,0.9703888679640493,1.0690875732921212,1.0528738046715107,1.0690875732921212,0.9878435858417111,0.9655458711787523,0.9845848273460037
2022-08-22,0.9568101431272718,1.0645325192923862,1.0450406954589624,1.0645325192923862,0.9778429803170361,0.9549071808239594,0.973473088394931
2022-08-23,0.9608988011631943,1.0789318794513583,1.0682463664755468,1.0789318794513583,0.9873404152423406,0.9602053347179269,0.9761069172902116
2022-08-24,0.9667799827139143,1.0796257679613939,1.0690296998076352,1.0796257679613939,0.9934510764835783,0.9678942612603673,0.9786688939227979
2022-08-25,0.9763759638519065,1.0823369856965563,1.0731420877469313,1.0823369856965563,0.9995104314058793,0.9745244509796804,0.985001431736065
2022-08-26,0.946670311397515,1.0752096261043957,1.0610007199106755,1.0752096261043957,0.9791608641519618,0.9517451728057384,0.9647339091702394
2022-08-29,0.9405161540774446,1.0756662042065581,1.0613923865767196,1.0756662042065581,0.9746805010489321,0.9458215055447146,0.9598518740207956
2022-08-30,0.933811302485912,1.0639769841568867,1.0418095014911817,1.0639769841568867,0.9670547009097729,0.9417716854609474,0.9543290561626276
2022-08-31,0.9353771660281036,1.0607732090687279,1.0362283822299143,1.0607732090687279,0.9635014054352239,0.938839557184874,0.9560473899607851
2022-09-01,0.9366972562415985,1.065559330708739,1.0436698247764185,1.065559330708739,0.9684574780221076,0.9430311571794898,0.9628672483207488
2022-09-02,0.9347832317746267,1.0687748424993944,1.048565546047803,1.0687748424993944,0.9691513719537892,0.942457512617684,0.9566757944776096
2022-09-05,0.9389499304222905,1.077135776991366,1.061881913882191,1.077135776991366,0.9770206731840746,0.9486713037881883,0.9606912426243808
2022-09-06,0.9246618898960474,1.0624564553326517,1.0374033075252684,1.0624564553326517,0.9602206879884242,0.93421090591942,0.9553768721617585
2022-09-08,0.9397240486264471,1.06405616651069,1.0396553721793276,1.06405616651069,0.969880770373032,0.9460661125267411,0.9639465289676595
2022-09-09,0.9515205120350281,1.0776206419622394,1.0613923865767192,1.0776206419622394,0.9842425046585078,0.958151483763729,0.9732821349183218
2022-09-12,0.9564997561204747,1.0840428456205786,1.0715754957855324,1.0840428456205786,0.992241219515473,0.9654695207790505,0.9767778714927898
2022-09-13,0.9441074187572499,1.0696427621658577,1.047488556094654,1.0696427621658577,0.9742693741900074,0.9493875534437388,0.9587515668459675
2022-09-14,0.9341448522082693,1.0684802449675663,1.0452364914405947,1.0684802449675663,0.9684107019526901,0.9424558732236916,0.9584515005646845
2022-09-15,0.9457809721572,1.0648537864046677,1.0389699741894447,1.0648537864046677,0.9707885435860939,0.9474247943845365,0.9566768227992001
2022-09-16,0.9354001167710178,1.061999275567424,1.0339763175758547,1.061999275567424,0.9632225150684894,0.9390974289497044,0.953659178440785
2022-09-19,0.9382431308970427,1.0780243470434585,1.0596299239309097,1.0780243470434585,0.973693520068022,0.9449425564030214,0.9581172093326923
2022-09-20,0.944720944950944,1.0820087483122198,1.065798505839854,1.0820087483122198,0.9762035969732147,0.9463568580275512,0.9552490154452146
2022-09-21,0.942667326877874,1.0781132802593691,1.0590424612832325,1.0781132802593691,0.9734360011124815,0.9447791898772168,0.9478467918173238
2022-09-22,0.9540525664691241,1.0901141586408964,1.0783315403421536,1.0901141586408964,0.9743159310730326,0.9401819168884837,0.9487746009164546
2022-09-23,0.9383362817527668,1.0767351681331288,1.0559091279548793,1.0767351681331288,0.9679075332417733,0.9384533280719173,0.9442929259243688
2022-09-26,0.913628888849299,1.0607190161264157,1.0293743276283085,1.0607190161264157,0.95126761010746,0.9248029715238136,0.9394913463204363
2022-09-27,0.9080595215040813,1.0582103313422164,1.0249682083651739,1.0582103313422164,0.9442274563659397,0.9169967508300384,0.9365886292761935
2022-09-28,0.9123658463560831,1.0592744613525373,1.0263390043449394,1.0592744613525373,0.9502209901187113,0.9243488665129637,0.9431810504259912
2022-09-29,0.9012915480899812,1.053305016281051,1.0163517658205372,1.053305016281051,0.9358457379045754,0.9087019924572082,0.9344030646375295
2022-09-30,0.9197328518947342,1.0697142983547399,1.0423969641388582,1.0697142983547399,0.9509255708680221,0.9204630764100876,0.9397843218398392
2022-10-03,0.959922826915736,1.1057428412000445,1.1005581567477953,1.1057428412000445,0.9818736643056116,0.9432860507750899,0.9531773832603302
2022-10-04,0.9595203052071735,1.1056723299677516,1.1000685547395455,1.1056723299677516,0.9801776425322111,0.9412534388479825,0.964516819765278
2022-10-05,0.968387270916676,1.1116246051835972,1.109566265958476,1.1116246051835972,0.9937425831005654,0.9559129356410444,0.9681248710715822
2022-10-06,0.9713891961447608,1.1127333075110326,1.111034997280447,1.1127333075110326,0.9955061032367106,0.9577530043792399,0.9673880739017094
2022-10-07,0.9632507154078407,1.1088994935751264,1.1042788780210473,1.1088994935751264,0.9776449337754982,0.9367825974404128,0.9542318702672912
2022-10-10,0.9563693080721524,1.104995173389995,1.09742489812222,1.104995173389995,0.9661064517698633,0.923979106401695,0.9475703628464862
2022-10-11,0.9537714364495131,1.0981803248951882,1.0857730575914362,1.0981803248951882,0.9707007789042427,0.933107856878795,0.9478680247530304
2022-10-13,0.9530127229316447,1.0946599797755319,1.079604475682492,1.0946599797755319,0.9692807274180566,0.9330548644974946,0.9538076046667994
2022-10-14,0.9478533448337202,1.0827304993554083,1.0596299239309097,1.0827304993554083,0.9456931673925116,0.9085345753681418,0.9412929581804677
2022-10-17,0.9510910696182868,1.0930354012017929,1.0760795503908727,1.0930354012017929,0.9666551234404843,0.9306843108876197,0.9548572205056788
2022-10-18,0.9685125174291809,1.1054310287154037,1.0960541021424548,1.1054310287154037,0.9818724265934747,0.9444604754737764,0.9644517399331862
2022-10-19,0.9726740255530023,1.1080848773869447,1.1000685547395457,1.1080848773869447,0.982319083514821,0.9438802530872458,0.9639934881104132
2022-10-20,0.9774412053254081,1.1115647270857245,1.1054538780191798,1.1115647270857245,0.9756603677405025,0.9338091415412546,0.9580657082852141
2022-10-21,1.00465349031334,1.1326434510880705,1.1400176582427102,1.1326434510880705,0.9965190003485266,0.9506953246175711,0.9756198674813594
2022-10-24,0.9693844812449388,1.1078333982116066,1.0980123607698977,1.1078333982116066,0.9855427932760169,0.948409848805165,0.9770047083567026
2022-10-25,0.9574296332072856,1.0982189754768794,1.0817586049943457,1.0982189754768794,0.9831526129565457,0.9500227523433656,0.9786393098667999
2022-10-26,0.9410040857422723,1.0883028127798178,1.0651131078499714,1.0883028127798178,0.9660968205839943,0.9329208208199674,0.9744496214272448
2022-10-27,0.9544012364470847,1.0958472945994004,1.0770586797045942,1.0958472945994004,0.9824406906785867,0.9504766461132322,0.9723865142498906
2022-10-28,0.9669395578927577,1.1140019648078923,1.1064330073329014,1.1140019648078923,0.9943172046646284,0.9571560927080953,0.9900730326815262
2022-10-31,0.9705476468378252,1.1092004890823677,1.0981102961121034,1.1092004890823677,0.9980769500229703,0.9643816780023131,0.9755703408910638
2022-11-01,0.9767468981102538,1.1133423723920888,1.1045726093448864,1.1133423723920888,0.997123408358255,0.9612614353403035,0.9728453132121517
2022-11-03,0.9801983660464947,1.115285793172571,1.1074121366466225,1.115285793172571,0.9952224239234175,0.9579942434118942,0.9601585760202439
2022-11-04,0.9866738236062667,1.1208373467687287,1.1162244498756704,1.1208373467687287,0.998627510027417,0.9598234234889302,0.9636787256904928
2022-11-07,0.9657603997415364,1.1046654341920974,1.089004251559217,1.1046654341920974,0.9838184959308819,0.9486473947770412,0.9670510557014806
2022-11-08,0.969306920800259,1.1113259614584499,1.0995790274340742,1.1113259614584499,0.98578189937673,0.9481010646966147,0.9717978239352907
2022-11-09,0.9477659344783382,1.0964107615205776,1.074610819068902,1.0964107615205776,0.9701557187441322,0.9352387535145488,0.959044006372662
2022-11-10,0.9152523727482009,1.0747552255593826,1.0388720388472394,1.0747552255593826,0.9582821536081084,0.9303449985601002,0.9798383150928505
2022-11-11,0.9349242446415931,1.0898641689096566,1.0628611178986902,1.0898641689096566,0.9711679520697374,0.9398641670535659,0.9901116098015831
2022-11-14,0.9416778393170597,1.0942421901756039,1.0696171624553115,1.0942421901756039,0.9778696806069467,0.9465203754477648,0.9890634888026009
2022-11-16,0.9252801350291592,1.0752321273335999,1.0382845761995618,1.0752321273335999,0.9589759782762213,0.93137861050975,0.9827703079887685
2022-11-17,0.9164062576624086,1.0733211988735105,1.0348575862501481,1.0733211988735105,0.9484942779021184,0.9188299102992719,0.9815726306394775
2022-11-18,0.9189525434485366,1.0684209150017299,1.0266327356687777,1.0684209150017299,0.9507737842927393,0.9242084243197278,0.9780511994786693
2022-11-21,0.9214424820824834,1.0761582033635924,1.038676242865606,1.0761582033635924,0.9590165434424035,0.9312777044523356,0.9767468084405765
2022-11-22,0.9220648841902789,1.0702290778153423,1.0287868649806315,1.0702290778153423,0.953514656679182,0.9271096466626877,0.9824123974297604
2022-11-23,0.9224199176847377,1.0714854442706347,1.0304513922842353,1.0714854442706347,0.952861090264716,0.9257623502859352,0.9845579582942979
2022-11-24,0.9270660742848439,1.0897851939293062,1.0594340532464988,1.0897851939293062,0.9740120897528304,0.9444822696112167,0.9986003747518503
2022-11-25,0.9231341666311486,1.0710914763960426,1.0287868649806318,1.0710914763960426,0.9542140707160934,0.9279925105028228,0.9880141892020275
2022-11-28,0.9234813115968973,1.0717983975799983,1.0295701983127201,1.0717983975799983,0.9515000887326773,0.924237778225471,0.9796879994034272
2022-11-29,0.9244997699612179,1.0851039979553,1.0505238793780236,1.0851039979553,0.959206708954503,0.9279488694619678,0.979915389048366
2022-11-30,0.9278110348845189,1.0931524852634444,1.063154849222529,1.0931524852634444,0.9679399803004355,0.9354947111420912,0.99026638070536
2022-12-01,0.9243130417919224,1.0841927797228788,1.0482718147239645,1.0841927797228788,0.9549486098112371,0.9231188196145583,0.9852464500490052
2022-12-02,0.9301957208302654,1.0898208309144257,1.0569861926108066,1.0898208309144257,0.9686921294998332,0.9382747346271046,0.990226098169884
2022-12-05,0.9222099456787317,1.0759891459905193,1.0342700488996934,1.0759891459905193,0.940070143825262,0.9080320340093233,0.9793644413323195
2022-12-06,0.9254618368551728,1.082991879840979,1.0451385560983892,1.082991879840979,0.9454278162193479,0.9117514907488435,0.9743333185423162
2022-12-07,0.908059362436192,1.0762110916991054,1.0338783822336493,1.0762110916991054,0.934263525057624,0.9006703617507354,0.9674923639938966
2022-12-08,0.9036001230086691,1.0640766082191297,1.014099701166478,1.0640766082191297,0.92220702240017,0.8909164884851134,0.9637847581963399
2022-12-09,0.9050876216588718,1.0663270377987208,1.0173308951342586,1.0663270377987208,0.9233158852890283,0.8913985742424603,0.9641810335070251
2022-12-12,0.8945388536232736,1.0536122776315378,0.996768880734999,1.0536122776315378,0.9087573583571266,0.8786637881259862,0.9653690077924165
2022-12-13,0.8957843334803713,1.0445114780332605,0.9820817169208454,1.0445114780332605,0.9004696637143973,0.8722950961382776,0.9618682215973021
2022-12-14,0.8991929672488095,1.0472229639748634,0.9859982341757307,1.0472229639748634,0.9071731076206249,0.8797938012102267,0.9614281369290557
2022-12-15,0.8942909936899598,1.0461877963860118,0.984039975548288,1.0461877963860118,0.8980113052720837,0.8685291899078212,0.9528454711430804
2022-12-16,0.8926265275431569,1.0395298540386637,0.9732694036917977,1.0395298540386637,0.8904175571166206,0.8619053594119226,0.9436530851295573
2022-12-19,0.8919098607664693,1.0521024554203087,0.9925585574534974,1.0521024554203087,0.9001460711069993,0.8687673410499294,0.9475196815333353
2022-12-20,0.8916215061116305,1.0658917092247402,1.0139039051848446,1.0658917092247402,0.9078369627527386,0.8724366711462895,0.949382591659409
2022-12-21,0.8923517973779644,1.0680845969141257,1.0170371638104199,1.0680845969141257,0.910378946037969,0.8747951244912163,0.9561698062227886
2022-12-22,0.8930039336905464,1.0686717496851728,1.017624626458097,1.0686717496851728,0.9109527456594158,0.8753618531230015,0.952939788300635
2022-12-23,0.8959321662789409,1.0816598532921977,1.0378929095335179,1.0816598532921977,0.9280273622715902,0.8914269356934224,0.9582029053908385
2022-12-26,0.8923660300439258,1.0766753914953755,1.02957019831272,1.0766753914953755,0.9143138990093788,0.8762461848457811,0.9559280874877266
2022-12-27,0.8938037460679026,1.0753582067368606,1.0271223376770278,1.0753582067368606,0.9182376620138197,0.8819544876399216,0.9607032321468433
