Data,Selic_std,Selic_mediana,IPCA_std,IPCA_mediana
2025-04-25,0.810615625,13.828125,0.105524,0.37656799999999996
2025-04-28,0.78280625,13.71875,0.10383200000000001,0.37333799999999995
2025-04-29,0.79196875,13.7109375,0.103354,0.375458
2025-04-30,0.768521875,13.69734375,0.10288,0.37644800000000006
2025-05-02,0.7575125,13.7421875,0.10458600000000001,0.37825000000000003
2025-05-05,0.77335,13.7890625,0.107678,0.379112
2025-05-06,0.7663375,13.78828125,0.10882199999999999,0.37851599999999996
2025-05-07,0.760728125,13.79734375,0.10943,0.378846
2025-05-08,0.81128125,13.6484375,0.109604,0.379566
2025-05-09,0.748034375,13.47265625,0.114176,0.37083800000000006
2025-05-12,0.776709375,13.4375,0.10733600000000001,0.371492
2025-05-13,0.751715625,13.4375,0.107264,0.37061999999999995
2025-05-14,0.749221875,13.421875,0.11148799999999999,0.371726
2025-05-15,0.762440625,13.37265625,0.10876,0.370932
2025-05-16,0.7455375,13.49375,0.11148,0.371536
2025-05-19,0.7460625,13.5078125,0.111912,0.37244999999999995
2025-05-20,0.748409375,13.5390625,0.111484,0.37283
2025-05-21,0.740190625,13.56640625,0.10713800000000001,0.37266799999999994
2025-05-22,0.7392375,13.5625,0.10746399999999999,0.373282
2025-05-23,0.7525125,13.56265625,0.103122,0.374572
2025-05-26,0.7524937500000001,13.5628125,0.102724,0.374176
2025-05-27,0.752690625,13.5390625,0.10200200000000001,0.37449800000000005
2025-05-28,0.7644125,13.4921875,0.10253999999999999,0.373822
2025-05-29,0.75999375,13.515625,0.102212,0.37418799999999997
2025-05-30,0.772075,13.5159375,0.104436,0.369532
2025-06-02,0.7581875,13.54296875,0.104056,0.36916600000000005
2025-06-03,0.7612187499999999,13.51171875,0.104862,0.367956
2025-06-04,0.751696875,13.5665625,0.103206,0.369158
2025-06-05,0.747909375,13.6290625,0.103968,0.369844
2025-06-06,0.73221875,13.6171875,0.09982799999999999,0.36782600000000004
2025-06-09,0.701246875,13.625,0.102084,0.36790599999999996
2025-06-10,0.6841875,13.6328125,0.10195,0.370882
2025-06-11,0.685584375,13.640625,0.10387600000000001,0.36623199999999995
2025-06-12,0.690115625,13.625,0.10071,0.364906
2025-06-13,0.7437125,13.6640625,0.104086,0.36497999999999997
2025-06-16,0.746415625,13.66015625,0.104168,0.36477800000000005
2025-06-17,0.7468,13.65234375,0.10235799999999999,0.363836
2025-06-18,0.7459125,13.6484375,0.102334,0.36398
2025-06-20,0.760046875,13.52734375,0.105802,0.363186
2025-06-23,0.74365625,13.51953125,0.107446,0.36085
2025-06-24,0.7333000000000001,13.52734375,0.10753399999999999,0.360406
2025-06-25,0.7326625,13.52734375,0.10736599999999999,0.360414
2025-06-26,0.727634375,13.52734375,0.10733000000000001,0.35942999999999997
2025-06-27,0.663475,13.44921875,0.109076,0.351952
2025-06-30,0.6651875,13.46875,0.10544,0.352354
2025-07-01,0.6605125,13.45703125,0.105436,0.35332399999999997
2025-07-02,0.66245625,13.4453125,0.10583000000000001,0.35325
2025-07-03,0.67364375,13.43359375,0.10604200000000001,0.35447
2025-07-04,0.6610625,13.30859375,0.10753,0.353348
2025-07-07,0.66445,13.328125,0.10955999999999999,0.353624
2025-07-08,0.6722,13.36328125,0.10825599999999999,0.352306
2025-07-09,0.659959375,13.37109375,0.104594,0.352102
2025-07-10,0.646828125,13.3671875,0.10630800000000001,0.35326
2025-07-11,0.656178125,13.43359375,0.11367200000000001,0.351128
2025-07-14,0.6593875,13.4609375,0.112606,0.35397
2025-07-15,0.66126875,13.47265625,0.11381000000000001,0.35326
2025-07-16,0.65573125,13.47265625,0.112002,0.351522
2025-07-17,0.650271875,13.48046875,0.11255599999999999,0.35202399999999995
2025-07-18,0.643853125,13.453125,0.10240600000000001,0.350366
2025-07-21,0.63858125,13.44140625,0.099944,0.350152
2025-07-22,0.635996875,13.44140625,0.099756,0.35011600000000004
2025-07-23,0.66859375,13.4296875,0.099962,0.34930799999999995
2025-07-24,0.66913125,13.4375,0.10016,0.34773000000000004
2025-07-25,0.691034375,13.4609375,0.098018,0.34962000000000004
2025-07-28,0.69491875,13.46875,0.09761800000000001,0.34964399999999995
2025-07-29,0.70253125,13.46875,0.09761800000000001,0.34964399999999995
2025-07-30,0.689028125,13.48046875,0.09784000000000001,0.349316
2025-07-31,0.72114375,13.2734375,0.09766999999999999,0.350334
2025-08-01,0.7033375,13.21484375,0.09544000000000001,0.345478
2025-08-04,0.70993125,13.19140625,0.09489399999999999,0.346502
2025-08-05,0.696065625,13.16796875,0.09427400000000001,0.34494
2025-08-06,0.687340625,13.1796875,0.092988,0.345706
2025-08-07,0.682240625,13.16015625,0.09293,0.344934
2025-08-08,0.72036875,13.1484375,0.09353199999999999,0.344044
2025-08-11,0.71551875,13.14453125,0.093336,0.342202
2025-08-12,0.71183125,13.13671875,0.09719,0.338696
2025-08-13,0.71261875,13.125,0.09653600000000001,0.3387
2025-08-14,0.703375,13.140625,0.096162,0.338478
2025-08-15,0.67175,13.1328125,0.093608,0.33834600000000004
2025-08-18,0.655990625,13.12890625,0.096792,0.33648000000000006
2025-08-19,0.67740625,13.1328125,0.09515000000000001,0.334182
2025-08-20,0.67598125,13.12890625,0.09565,0.334206
2025-08-21,0.697171875,13.1328125,0.096102,0.33644399999999997
2025-08-22,0.70231875,13.125,0.095746,0.331306
2025-08-25,0.7091968750000001,13.1328125,0.096678,0.33035600000000004
2025-08-26,0.6992125,13.12890625,0.096546,0.33027999999999996
2025-08-27,0.6984125,13.12109375,0.09672599999999999,0.330062
2025-08-28,0.695596875,13.10546875,0.096898,0.32906599999999997
2025-08-29,0.677728125,12.9921875,0.09439199999999999,0.326682
2025-09-01,0.661278125,13.0078125,0.094734,0.32650399999999996
2025-09-02,0.644778125,13.00390625,0.09539999999999998,0.32685600000000004
2025-09-03,0.6470875,13.01953125,0.096536,0.32769800000000004
2025-09-04,0.657540625,13.046875,0.09606999999999999,0.32846
2025-09-05,0.68079375,13.11328125,0.097794,0.33146000000000003
2025-09-08,0.6724,13.08984375,0.09400800000000001,0.329784
